DocID,TFIDFVectorSum,TFIDFFieldVectorSum,BM25plusVectorSum,BM25plusFieldVectorSum
340,0.09140816295393182,0.09378380928496993,0.07028865172432576,0.07270645366237277
341,0.07932640346413503,0.07883282191978455,0.06703878017710624,0.06736538150580355
342,0.07526534431612313,0.07579833382053172,0.06432245940908718,0.06519922461914304
343,0.07231034014239185,0.07382280878986108,0.062051831896380964,0.0641010394717384
344,0.08359546846263975,0.08478374606493962,0.06797951976411923,0.06963735627594468
345,0.07535368425280482,0.07535481537517541,0.06475520728645169,0.06537904446664128
346,0.08804139239111472,0.08861628824457304,0.06700589758481917,0.0688223889443949
347,0.08110054773858014,0.08174733426389877,0.06712101974202775,0.06817365789042704
348,0.07668892163625941,0.0767858693393372,0.06543347587369784,0.0662585410629669
349,0.07797467095522356,0.07867574872238721,0.06416563016996718,0.0658540549584117
350,0.07919912584286902,0.07999385744669801,0.06667693393250801,0.06809700138065365
351,0.08063044730817631,0.08252977937879705,0.06868653432622158,0.07058644302376794
352,0.08298068977747591,0.08317474513400197,0.06686187907999903,0.06801557613783826
353,0.07652323377223375,0.07649957182330472,0.06538103463697002,0.06613497515185907
354,0.07750444134346247,0.07772551515146943,0.0661373573164447,0.06693266336821345
355,0.09017125178972978,0.09006008928024271,0.07134526349763672,0.07260814222477052
356,0.08737118505817001,0.08683205577024823,0.06913655324996554,0.07007130581514198
357,0.07629729561950446,0.07657504350469835,0.06434353101665241,0.065455924309817
358,0.0917221797248799,0.09136610007552454,0.07033315037085483,0.07154106785056921
359,0.07548023159939611,0.07638526506236487,0.06504581006321586,0.06605194122200293
